Day;AdsetId;Adset;AdvertiserId;Advertiser;CategoryId;Category;CampaignId;Campaign;Device;Currency;Displays;Clicks;AdvertiserCost;RevenueGeneratedClientAttribution;SalesClientAttribution;SalesAllClientAttribution;AdvertiserValue;AdvertiserAllValue
2022-01-19;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-05-25;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;29;1;0.32;0;0;0;0;0
2021-09-12;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;3270;26;4.94;0;0;0;0;0
2021-09-11;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Desktop;USD;0;0;0;75.91;1;2;0;0
2021-04-23;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;35;2;0.62;0;0;0;0;0
2021-03-22;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;33;0;0;0;0;0;0;0
2021-08-05;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-05-04;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-02-22;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;39;0;0;0;0;0;0;0
2021-11-13;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;2;0;0;0;0;0;0;0
2021-08-31;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;23167;33;4.95;0;0;0;0;0
2021-10-06;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;162551;237;35.65;309;6;6;0;0
2021-06-16;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;1;0;0;0;0;0;0;0
2022-02-26;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;0;0;0;0;0;0;0;0
2021-06-10;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;2;0;0;0;0;0;0;0
2021-05-29;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;1278;14;2.94;0;0;0;0;0
2022-04-04;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;33699;198;99.3993;50.96;2;4;0;0
2022-02-23;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;891;2;1.0688;0;0;0;0;0
2021-11-27;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-07-13;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;17;0;0.0006;0;0;0;0;0
2021-10-31;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Unknown;USD;4;0;0.0037;0;0;0;0;0
2021-12-15;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;18;0;0;0;0;0;0;0
2021-05-29;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;2;0;0;0;0;0;0;0
2021-06-10;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;4;0;0;0;0;0;0;0
2021-12-29;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;1145;5;0.997;0;0;0;0;0
2022-01-06;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;2897;15;2.1203;0;0;0;0;0
2021-05-13;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;177;0;0;0;0;0;0;0
2021-09-03;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;43;0;0;0;0;0;0;0
2021-07-26;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;11998;14;2.1;0;0;0;0;0
2022-01-15;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;35619;204;43.3807;26.97;1;1;0;0
2022-02-28;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;93855;80;69.5458;141.84;4;4;0;0
2021-04-30;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;5959;13;4.5669;696.82;9;11;0;0
2021-11-21;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;5207;20;8;62.94;1;1;0;0
2022-01-27;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;13854;12;3.9422;105.58;1;1;0;0
2022-01-25;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;;USD;0;0;0;0;0;0;0;0
2022-02-06;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;0;0;0;0;0;0;0;0
2021-03-10;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-12-02;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;21261;46;62.9807;2853.28;19;19;0;0
2021-06-25;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;536;4;1.2852;0;0;0;0;0
2021-10-24;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;16;0;0;0;0;0;0;0
2021-06-22;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;2;0;0;0;0;0;0;0
2021-06-17;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;3212;9;3.2401;125.87;2;2;0;0
2021-05-30;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-03-17;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;4;2;0.0505;0;0;0;0;0
2021-05-02;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;582;12;2.52;0;0;0;0;0
2022-01-04;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Tablet;USD;1031;10;0.8652;0;0;0;0;0
2022-02-02;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;790;1;0.15;0;0;0;0;0
2021-10-09;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;870;15;4.5;0;0;0;0;0
2021-10-01;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;438;9;4.05;0;0;0;0;0
2021-03-24;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;1;0;0;0;0;0;0;0
2021-09-09;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;97;0;0;0;0;0;0;0
2021-07-15;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;293;2;0.08;0;0;0;0;0
2021-04-22;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;601;1;0.12;0;0;0;0;0
2021-04-26;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;12720;75;9;77.91;2;4;0;0
2021-12-25;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;19;0;0;0;0;0;0;0
2021-12-09;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Desktop;USD;271620;426;340.6514;821.61;22;23;0;0
2021-10-16;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Tablet;USD;2565;11;4.4822;0;0;1;0;0
2021-10-28;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Tablet;USD;4686;32;9.5692;0;0;0;0;0
2021-11-20;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Desktop;USD;46623;64;60.1125;112.91;3;3;0;0
2021-04-20;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Unknown;USD;0;0;0;0;0;0;0;0
2021-12-08;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;42519;535;214;2115.49;38;54;0;0
2021-06-18;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Tablet;USD;44;0;0.005;0;0;0;0;0
2021-12-26;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;55;2;0.6;0;0;0;0;0
2021-04-26;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;4754;43;9.03;0;0;0;0;0
2022-03-19;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;;USD;0;0;0;0;0;0;0;0
2021-05-25;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Desktop;USD;104645;373;240.4172;1632.31;30;37;0;0
2021-12-04;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;17;0;0.053;0;0;0;0;0
2021-09-16;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;2010;20;10.215;13.98;1;1;0;0
2022-03-24;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;;USD;0;0;0;0;0;0;0;0
2021-05-30;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Tablet;USD;2033;20;8.4;0;0;0;0;0
2022-02-19;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;CTV;USD;12;0;0.0019;0;0;0;0;0
2021-07-09;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Tablet;USD;373;1;0.34;0;0;0;0;0
2022-03-11;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;CTV;USD;4;1;0.0036;0;0;0;0;0
2021-11-04;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;10;1;0.1;0;0;0;0;0
2021-04-14;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;2;0;0;0;0;0;0;0
2021-05-02;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;864;0;0;0;0;0;0;0
2022-03-14;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Desktop;USD;203;0;0;0;0;0;0;0
2021-03-18;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Smartphone;USD;524;11;3.9372;0;0;2;0;0
2021-12-26;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;3;0;0;0;0;0;0;0
2021-03-26;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Smartphone;USD;1437;33;19.034;0;0;0;0;0
2021-11-21;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Tablet;USD;48;0;0.0434;0;0;0;0;0
2022-02-04;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;5;0;0;0;0;0;0;0
2021-05-08;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;94;0;0;0;0;0;0;0
2021-12-10;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;CTV;USD;50;0;0.0008;0;0;0;0;0
2022-01-23;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-06-06;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;3;0;0;0;0;0;0;0
2022-01-23;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Other;USD;0;0;0;0;0;0;0;0
2021-12-18;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Other;USD;0;0;0;0;0;0;0;0
2022-02-28;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Other;USD;0;0;0;0;0;0;0;0
2021-01-03;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;27081;207;51.8817;332.63;5;8;0;0
2021-10-15;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;21;0;0;0;0;0;0;0
2021-06-17;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;3;0;0;0;0;0;0;0
2021-09-05;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2022-02-28;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2021-10-27;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2022-02-12;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2021-11-16;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;3;0;0;0;0;0;0;0
2021-02-05;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;17;7;0.7;0;0;0;0;0
2021-08-28;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2021-04-20;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;11;0;0;0;0;0;0;0
2021-12-04;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;18431;63;22.05;117.35;3;4;0;0
2021-08-22;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;5326;16;2.4;99.9;1;1;0;0
2021-08-10;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;4147;5;0.75;0;0;0;0;0
2021-07-31;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2021-11-30;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Tablet;USD;5;0;0;0;0;0;0;0
2022-01-05;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;106146;192;67.2;21.98;1;1;0;0
2021-11-01;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;26;0;0.004;0;0;0;0;0
2022-03-30;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;74252;742;418.1642;345.63;7;7;0;0
2021-12-11;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;15;0;0.0006;0;0;0;0;0
2021-07-06;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Smartphone;USD;8;0;0;0;0;0;0;0
2021-11-12;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;CTV;USD;0;0;0;0;0;0;0;0
2022-04-03;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;660;2;0.919;0;0;0;0;0
2022-01-27;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Smartphone;USD;2304;9;1.1967;97.35;1;1;0;0
2021-11-22;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-02-19;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Tablet;USD;145;2;0.2;0;0;0;0;0
2022-02-06;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;1;0;0.0003;0;0;0;0;0
2022-01-23;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;179;2;0.8;0;0;0;0;0
2021-08-31;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2022-01-06;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-05-04;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;25;1;0.19;0;0;0;0;0
2021-07-14;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Tablet;USD;784;14;5.285;0;0;1;0;0
2021-04-22;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;37997;68;28.56;142.83;3;3;0;0
2021-09-02;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;1;0;0;0;0;0;0;0
2021-09-01;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;5;0;0;0;0;0;0;0
2021-08-09;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;38;2;0.6;0;0;0;0;0
2022-03-16;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;1;0;0;0;0;0;0;0
2022-02-26;304177;Prospecting - Contextual Desktop;64410;Nuts US;0;;286231;Prospecting - Contextual;Desktop;USD;800874;859;273.6023;127.92;3;3;0;0
2022-01-02;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;16395;100;8.9955;40.97;1;1;0;0
2022-02-08;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;CTV;USD;0;0;0;0;0;0;0;0
2022-01-23;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;CTV;USD;0;0;0;0;0;0;0;0
2022-04-12;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;693;1;1.4304;0;0;0;0;0
2022-04-16;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;1175;8;3.3973;119.22;2;2;0;0
2021-07-10;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;8;0;0.0153;0;0;0;0;0
2022-01-22;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;1160;0;0.1378;0;0;0;0;0
2022-04-18;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;;USD;0;0;0;0;0;0;0;0
2022-01-07;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;36;0;0;0;0;0;0;0
2021-07-31;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;1152;9;2.43;65.91;1;1;0;0
2021-09-04;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Tablet;USD;267;2;0.6937;0;0;0;0;0
2022-01-16;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;0;0;0;0;0;0;0;0
2021-12-30;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;131;7;2.8;0;0;0;0;0
2021-05-03;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;2293;12;3.9802;216.76;4;9;0;0
2021-02-18;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-08-28;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-04-09;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;CTV;USD;0;0;0;0;0;0;0;0
2021-06-17;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;32;0;0;0;0;0;0;0
2021-12-28;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;2165;15;4.2784;160.81;3;4;0;0
2021-08-30;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;2;0;0;0;0;0;0;0
2021-12-18;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;1743;0;0;0;0;0;0;0
2021-10-27;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;408;0;0;0;0;0;0;0
